step,epoch,total_loss,ce_loss,phase_loss,kd_loss,lr,throughput
10,0,12.4916,12.5052,,6.4913,6.00e-06,0.39_samples/s
20,0,12.0738,12.0996,,6.6676,1.20e-05,0.37_samples/s
30,0,12.1067,12.1477,,6.4896,1.80e-05,0.36_samples/s
40,0,11.1258,11.1185,,11.8684,2.40e-05,0.35_samples/s
50,0,11.3730,11.4552,,4.7392,3.00e-05,0.34_samples/s
60,0,10.8486,10.9134,,6.5203,3.60e-05,0.35_samples/s
70,0,11.3273,11.4067,,6.8022,4.20e-05,0.35_samples/s
80,0,10.6690,10.7812,,5.0974,4.80e-05,0.37_samples/s
90,0,10.3661,10.4626,,6.1248,5.40e-05,0.38_samples/s
100,0,10.0548,10.1503,,6.2890,6.00e-05,0.38_samples/s
110,0,10.3317,10.4825,,4.9468,6.60e-05,0.38_samples/s
120,0,10.6303,10.8884,,2.2127,7.20e-05,0.38_samples/s
130,0,9.5989,9.6621,,7.7016,7.80e-05,0.38_samples/s
140,0,10.1002,10.3258,,3.8338,8.40e-05,0.38_samples/s
150,0,10.0416,10.2725,,4.0747,9.00e-05,0.38_samples/s
160,0,10.0876,10.3474,,3.8128,9.60e-05,0.38_samples/s
170,0,11.7394,11.9950,,5.9447,1.02e-04,0.38_samples/s
180,0,10.3919,10.7546,,2.6505,1.08e-04,0.38_samples/s
190,0,10.0737,10.4167,,3.1562,1.14e-04,0.38_samples/s
200,0,9.9158,10.3093,,2.3981,1.20e-04,0.38_samples/s
210,0,9.5903,9.9668,,2.7613,1.26e-04,9.45
220,0,8.9508,9.1036,,6.3134,1.32e-04,4.53
230,0,9.7249,10.1177,,3.2564,1.38e-04,3.02
240,0,8.7583,8.9716,,5.4019,1.44e-04,2.27
250,0,9.4865,9.9392,,2.6678,1.50e-04,1.85
260,0,9.4127,9.7925,,3.9267,1.56e-04,1.62
270,0,8.4140,8.7085,,4.3287,1.62e-04,1.47
280,0,9.7313,9.9651,,6.6132,1.68e-04,1.34
290,0,8.5286,8.6296,,7.2320,1.74e-04,1.21
300,0,8.2249,8.3900,,6.1820,1.80e-04,1.12
310,0,9.2700,9.5881,,5.4698,1.86e-04,1.06
320,0,9.4352,9.7849,,5.4002,1.92e-04,1.01
330,0,9.3122,9.5155,,7.0436,1.98e-04,0.97
340,0,8.2638,8.6507,,4.0862,2.04e-04,0.92
350,0,8.5925,8.6110,,8.3988,2.10e-04,0.88
360,0,7.4657,7.7232,,4.8547,2.16e-04,0.84
370,0,8.2413,8.6687,,4.0356,2.22e-04,0.81
380,0,7.2219,7.4873,,4.6862,2.28e-04,0.78
390,0,8.1272,8.4529,,5.1041,2.34e-04,0.75
400,0,8.2423,8.5104,,5.8229,2.40e-04,0.73
410,0,8.5723,8.8450,,6.1777,2.46e-04,0.71
420,0,7.1691,7.2055,,6.8580,2.52e-04,0.69
430,0,7.3160,7.5046,,5.7463,2.58e-04,0.68
440,0,7.9870,8.5811,,3.1679,2.64e-04,0.66
450,0,7.7446,8.0572,,5.2723,2.70e-04,0.65
460,0,7.6937,7.9772,,5.5067,2.76e-04,0.64
470,0,7.7958,8.0858,,5.6117,2.82e-04,0.62
480,0,7.6470,7.7326,,7.0174,2.88e-04,0.61
490,0,8.7614,8.5491,,10.2864,2.94e-04,0.60
500,0,7.8205,7.7621,,8.2306,3.00e-04,0.59
510,0,6.9601,7.3661,,4.1749,3.00e-04,0.58
520,0,9.5218,9.8980,,6.9983,3.00e-04,0.58
530,0,7.1391,7.3853,,5.5233,3.00e-04,0.57
540,0,8.1593,8.4509,,6.2870,3.00e-04,0.57
550,0,7.9877,8.5180,,4.6539,3.00e-04,0.56
560,0,7.3482,7.6573,,5.4458,3.00e-04,0.56
570,0,7.3466,7.7175,,5.1098,3.00e-04,0.55
580,0,6.6660,6.6171,,6.9554,3.00e-04,0.55
590,0,7.4018,7.8999,,4.5172,3.00e-04,0.55
600,0,8.3287,8.6155,,6.7000,3.00e-04,0.55
610,0,7.1144,7.4248,,5.3863,3.00e-04,0.54
620,0,7.0665,7.5413,,4.4730,3.00e-04,0.54
630,0,7.5689,7.3396,,8.7976,3.00e-04,0.54
640,0,6.5381,6.9499,,4.3719,3.00e-04,0.54
650,0,7.5911,6.8469,,11.4339,3.00e-04,0.54
660,0,7.5222,8.0126,,5.0355,3.00e-04,0.53
670,0,6.8432,7.1389,,5.3707,3.00e-04,0.53
680,0,8.2737,8.3087,,8.1022,3.00e-04,0.53
690,0,8.1413,8.6656,,5.6218,3.00e-04,0.53
700,0,8.0289,8.1346,,7.5300,3.00e-04,0.53
710,0,6.8908,7.0848,,5.9906,3.00e-04,0.53
720,0,7.1454,7.9521,,3.4643,3.00e-04,0.52
730,0,7.8431,8.3383,,5.6211,3.00e-04,0.52
740,0,6.1897,6.6843,,4.0071,3.00e-04,0.52
750,0,6.4587,6.8458,,4.7784,3.00e-04,0.52
760,0,6.2125,6.6440,,4.3703,3.00e-04,0.52
770,0,6.7827,7.2104,,4.9856,3.00e-04,0.52
780,0,6.4601,7.0194,,4.1476,3.00e-04,0.52
790,0,6.6031,7.2136,,4.1187,3.00e-04,0.52
800,0,7.2072,8.0132,,3.9783,3.00e-04,0.52
810,0,6.0359,6.6654,,3.5528,3.00e-04,0.52
820,0,7.0112,7.6578,,4.4998,3.00e-04,0.52
830,0,6.9282,6.8798,,7.1132,3.00e-04,0.52
840,0,7.3293,8.0930,,4.4517,3.00e-04,0.51
850,0,6.5236,6.6838,,5.9292,3.00e-04,0.51
860,0,6.5694,6.7240,,6.0041,3.00e-04,0.51
870,0,6.7694,7.0227,,5.8570,3.00e-04,0.51
880,0,7.3723,7.2940,,7.6501,3.00e-04,0.51
890,0,5.9959,6.3432,,4.7804,3.00e-04,0.50
900,0,6.4472,7.2428,,3.7029,3.00e-04,0.50
910,0,6.9861,6.8601,,7.4145,3.00e-04,0.50
920,0,6.8399,7.4075,,4.9370,3.00e-04,0.50
930,0,7.4865,8.1220,,5.3856,3.00e-04,0.50
940,0,7.1893,8.2209,,3.8263,3.00e-04,0.49
950,0,7.7499,8.3948,,5.6766,3.00e-04,0.49
960,0,6.9199,7.4034,,5.3866,3.00e-04,0.49
970,0,7.2563,8.2067,,4.2833,3.00e-04,0.49
980,0,6.0489,6.7061,,4.0207,3.00e-04,0.49
990,0,5.9845,6.5347,,4.3094,3.00e-04,0.49
1000,0,7.7802,8.4310,,5.8250,3.00e-04,0.49
1010,0,6.7867,7.8192,,3.7260,3.00e-04,0.49
1020,0,6.6082,7.5849,,3.7510,3.00e-04,0.48
1030,0,6.6443,7.3684,,4.5535,3.00e-04,0.48
1040,0,7.2473,8.1676,,4.6248,3.00e-04,0.48
1050,0,6.8128,7.1083,,5.9816,3.00e-04,0.48
1060,0,6.5248,7.6025,,3.5318,3.00e-04,0.48
1070,0,6.1027,6.8919,,3.9388,3.00e-04,0.47
1080,0,6.5628,7.0562,,5.2272,3.00e-04,0.47
1090,0,5.7994,6.3448,,4.3415,3.00e-04,0.46
1100,0,6.8018,7.5132,,4.9238,3.00e-04,0.46
1110,0,7.0906,8.2022,,4.1926,3.00e-04,0.46
1120,0,7.5695,7.8526,,6.8407,3.00e-04,0.46
1130,0,6.7232,8.0937,,3.2383,3.00e-04,0.46
1140,0,5.6664,6.4686,,3.6516,3.00e-04,0.46
1150,0,6.3533,7.4068,,3.7394,3.00e-04,0.46
1160,0,6.0448,7.2709,,3.0391,3.00e-04,0.46
1170,0,7.7648,6.6893,,10.3695,3.00e-04,0.46
1180,0,6.7391,8.1284,,3.4148,3.00e-04,0.46
1190,0,7.4835,7.9231,,6.4443,3.00e-04,0.46
1200,0,6.8035,7.6688,,4.7820,3.00e-04,0.46
1210,0,6.5715,7.4391,,4.5688,3.00e-04,0.46
1220,0,6.6711,8.1295,,3.3440,3.00e-04,0.46
1230,0,5.9927,7.2569,,3.1423,3.00e-04,0.46
1240,0,6.2924,7.6176,,3.3392,3.00e-04,0.46
1250,0,7.1278,8.3422,,4.4531,3.00e-04,0.46
1260,0,6.7430,8.2864,,3.3827,3.00e-04,0.46
1270,0,7.0995,8.0658,,5.0199,3.00e-04,0.46
1280,0,7.1502,8.0179,,5.3041,3.00e-04,0.46
1290,0,6.9984,8.3100,,4.2397,3.00e-04,0.46
1300,0,6.4304,7.6607,,3.8724,3.00e-04,0.46
1310,0,6.2369,7.6190,,3.3958,3.00e-04,0.46
1320,0,7.3670,7.8752,,6.3342,3.00e-04,0.46
1330,0,7.0481,8.3003,,4.5316,3.00e-04,0.46
1340,0,7.1511,8.7186,,4.0358,3.00e-04,0.46
1350,0,7.8192,7.0778,,9.2763,3.00e-04,0.46
1360,0,7.4353,6.8873,,8.5004,3.00e-04,0.46
1370,0,6.5372,8.0207,,3.6861,3.00e-04,0.46
1380,0,5.4952,5.5221,,5.4440,3.00e-04,0.46
1390,0,6.7554,7.1029,,6.1023,3.00e-04,0.46
1400,0,7.0141,8.1036,,4.9885,3.00e-04,0.46
1410,0,6.3666,7.8920,,3.5614,3.00e-04,0.45
1420,0,5.8775,7.2807,,3.3252,3.00e-04,0.45
1430,0,7.0771,8.2770,,4.9184,3.00e-04,0.45
1440,0,6.6208,8.0316,,4.1102,3.00e-04,0.45
1450,0,5.1142,6.0862,,3.4030,3.00e-04,0.45
1460,0,7.9283,7.4538,,8.7547,3.00e-04,0.45
1470,0,6.6653,7.6185,,5.0231,3.00e-04,0.45
1480,0,5.6825,7.2059,,3.0858,3.00e-04,0.46
1490,0,4.7546,4.9797,,4.3749,3.00e-04,0.46
1500,0,7.8927,8.5071,,6.8675,3.00e-04,0.46
1510,0,6.3986,7.5822,,4.4448,3.00e-04,0.46
1520,0,6.0865,6.9659,,4.6501,3.00e-04,0.46
1530,0,6.8286,8.1738,,4.6547,3.00e-04,0.45
1540,0,6.2705,7.8691,,3.7141,3.00e-04,0.45
1550,0,5.9538,6.1482,,5.6461,3.00e-04,0.46
1560,0,6.1678,7.8233,,3.5756,3.00e-04,0.46
1570,0,6.8334,7.0999,,6.4204,3.00e-04,0.46
1580,0,6.1036,8.1933,,2.8994,3.00e-04,0.46
1590,0,4.9854,5.9245,,3.5604,3.00e-04,0.46
1600,0,5.6253,7.5014,,2.8083,3.00e-04,0.46
1610,0,6.3772,8.0483,,3.8939,3.00e-04,0.46
1620,0,5.8750,7.3968,,3.6369,3.00e-04,0.46
1630,0,4.8787,5.0088,,4.6893,3.00e-04,0.46
1640,0,7.0441,7.8499,,5.8834,3.00e-04,0.46
1650,0,6.5608,7.7714,,4.8347,3.00e-04,0.46
1660,0,4.7680,5.3408,,3.9597,3.00e-04,0.46
1670,0,7.8948,7.0699,,9.0468,3.00e-04,0.46
1680,0,5.8227,7.9229,,2.9195,3.00e-04,0.46
1690,0,6.3472,7.1702,,5.2211,3.00e-04,0.46
1700,0,5.5906,6.6132,,4.2056,3.00e-04,0.46
1710,0,4.8330,6.3378,,2.8156,3.00e-04,0.46
1720,0,6.6594,6.5501,,6.8045,3.00e-04,0.46
1730,0,5.1173,6.0987,,3.8282,3.00e-04,0.46
1740,0,7.1505,7.6538,,6.4961,3.00e-04,0.46
1750,0,5.9619,7.8564,,3.5237,3.00e-04,0.46
1760,0,5.6755,6.1852,,5.0261,3.00e-04,0.46
1770,0,6.7043,7.0456,,6.2739,3.00e-04,0.46
1780,0,6.2784,7.5257,,4.7212,3.00e-04,0.46
1790,0,7.6295,7.7140,,7.5250,2.99e-04,0.46
1800,0,6.3825,7.7283,,4.7360,2.99e-04,0.46
1810,0,6.5861,7.5271,,5.4464,2.99e-04,0.46
1820,0,5.2891,6.4719,,3.8709,2.99e-04,0.46
1830,0,6.1892,6.4785,,5.8459,2.99e-04,0.46
1840,0,4.8844,6.5469,,2.9309,2.99e-04,0.46
1850,0,5.5316,7.0024,,3.8206,2.99e-04,0.46
1860,0,6.7363,7.5149,,5.8396,2.99e-04,0.46
1870,0,6.8107,7.9675,,5.4918,2.99e-04,0.46
1880,0,7.2325,6.9489,,7.5526,2.99e-04,0.46
1890,0,6.5652,6.6315,,6.4910,2.99e-04,0.46
1900,0,6.7605,6.7302,,6.7941,2.99e-04,0.46
1910,0,6.2826,7.2788,,5.1914,2.99e-04,0.46
1920,0,6.5453,7.3917,,5.6275,2.99e-04,0.46
1930,0,6.7339,7.4160,,6.0015,2.99e-04,0.46
1940,0,6.5401,7.9875,,5.0016,2.99e-04,0.46
1950,0,7.4190,10.5642,,4.1092,2.99e-04,0.46
1960,0,5.3882,7.1380,,3.5652,2.99e-04,0.46
1970,0,4.2222,5.4480,,2.9579,2.99e-04,0.46
1980,0,5.9127,7.3579,,4.4368,2.99e-04,0.46
1990,0,6.3726,7.1388,,5.5980,2.99e-04,0.46
2000,0,7.4813,5.7502,,9.2142,2.99e-04,0.46
2010,0,8.1776,7.4014,,8.9537,2.99e-04,66.23
2020,0,6.3421,6.7975,,5.8867,2.99e-04,33.76
2030,0,6.2260,7.9779,,4.4741,2.99e-04,25.09
2040,0,7.2443,6.4649,,8.0237,2.99e-04,20.48
2050,0,5.9958,7.6813,,4.3103,2.99e-04,16.72
2060,0,6.6421,7.4078,,5.8764,2.99e-04,13.77
2070,0,4.5325,5.9068,,3.1581,2.99e-04,11.89
2080,0,5.6542,6.3722,,4.9362,2.99e-04,10.64
2090,0,5.5504,7.8908,,3.2100,2.99e-04,9.23
2100,0,4.2771,6.4505,,2.1036,2.99e-04,8.11
2110,0,6.3713,7.9993,,4.7432,2.99e-04,7.20
2120,0,4.5281,5.0715,,3.9848,2.99e-04,6.57
2130,0,5.7247,6.6447,,4.8046,2.99e-04,6.00
2140,0,5.5229,7.8807,,3.1651,2.99e-04,5.49
2150,0,5.7313,6.4741,,4.9886,2.99e-04,5.19
2160,0,4.8495,6.0023,,3.6968,2.99e-04,4.98
2170,0,6.8878,7.6115,,6.1641,2.99e-04,4.79
2180,0,6.5745,7.7944,,5.3546,2.99e-04,4.61
2190,0,3.2352,4.0076,,2.4629,2.99e-04,4.45
2200,0,5.9500,7.8734,,4.0267,2.99e-04,4.31
2210,0,5.0642,7.7188,,2.4096,2.99e-04,4.17
2220,0,3.2378,4.6217,,1.8538,2.99e-04,4.04
2230,0,5.9444,8.2911,,3.5977,2.99e-04,3.91
2240,0,6.3939,8.0965,,4.6913,2.99e-04,3.81
2250,0,5.9597,7.1836,,4.7358,2.99e-04,3.69
2260,0,6.1825,8.0299,,4.3350,2.99e-04,3.56
2270,0,8.7724,7.1712,,10.3736,2.99e-04,3.46
2280,0,6.4136,7.6609,,5.1664,2.99e-04,3.37
2290,0,6.8270,8.8397,,4.8143,2.99e-04,3.29
2300,0,5.4165,7.3512,,3.4818,2.99e-04,3.21
2310,0,5.7254,6.5190,,4.9318,2.99e-04,3.11
2320,0,6.8837,8.8559,,4.9114,2.99e-04,3.02
2330,0,5.6541,7.7606,,3.5476,2.99e-04,2.95
2340,0,5.2034,5.7904,,4.6165,2.99e-04,2.88
2350,0,5.6623,8.2801,,3.0444,2.99e-04,2.82
2360,0,5.6639,7.1724,,4.1554,2.99e-04,2.76
2370,0,5.0290,7.5452,,2.5127,2.99e-04,2.69
2380,0,6.5411,7.6579,,5.4242,2.99e-04,2.63
2390,0,5.9347,6.8923,,4.9771,2.99e-04,2.57
2400,0,5.9442,7.8370,,4.0514,2.99e-04,2.51
2410,0,4.0813,5.4223,,2.7404,2.99e-04,2.45
2420,0,6.5355,8.2196,,4.8514,2.99e-04,2.41
2430,0,6.3568,7.4210,,5.2927,2.99e-04,2.36
2440,0,7.2455,8.5677,,5.9233,2.99e-04,2.33
2450,0,5.0807,7.3310,,2.8303,2.99e-04,2.29
2460,0,6.1776,6.2737,,6.0815,2.99e-04,2.25
2470,0,5.8486,7.4444,,4.2528,2.99e-04,2.22
2480,0,5.3317,5.8321,,4.8312,2.99e-04,2.19
2490,0,6.6402,6.6527,,6.6277,2.99e-04,2.16
2500,0,8.1557,8.5390,,7.7724,2.99e-04,2.13
2510,0,4.9731,6.3291,,3.6172,2.99e-04,2.10
2520,0,6.5235,6.4846,,6.5624,2.99e-04,2.08
2530,0,7.4024,8.3248,,6.4799,2.99e-04,2.04
2540,0,5.8257,7.7746,,3.8768,2.99e-04,2.02
2550,0,5.2225,7.9380,,2.5070,2.99e-04,2.00
2560,0,6.1338,6.3180,,5.9497,2.99e-04,1.97
2570,0,6.1735,6.7739,,5.5730,2.99e-04,1.95
2580,0,7.5126,6.1614,,8.8638,2.99e-04,1.93
2590,0,5.9371,6.9875,,4.8868,2.99e-04,1.91
2600,0,7.2547,6.0371,,8.4723,2.99e-04,1.89
2610,0,7.3611,8.2666,,6.4556,2.99e-04,1.87
2620,0,6.7757,7.5518,,5.9996,2.99e-04,1.85
2630,0,5.3026,7.7521,,2.8530,2.99e-04,1.84
2640,0,5.0018,6.6384,,3.3653,2.99e-04,1.82
2650,0,8.4377,8.9146,,7.9607,2.99e-04,1.80
2660,0,5.5497,7.7722,,3.3273,2.99e-04,1.78
2670,0,5.7810,6.3406,,5.2213,2.99e-04,1.76
2680,0,6.1391,7.2330,,5.0453,2.99e-04,1.74
2690,0,5.8080,7.5310,,4.0850,2.99e-04,1.72
2700,0,6.0405,7.4518,,4.6292,2.99e-04,1.70
2710,0,6.5382,8.2269,,4.8495,2.99e-04,1.69
2720,0,6.1455,7.6560,,4.6351,2.99e-04,1.67
2730,0,6.6168,5.6506,,7.5830,2.99e-04,1.66
2740,0,6.5288,7.6682,,5.3894,2.98e-04,1.65
2750,0,6.2360,7.5702,,4.9019,2.98e-04,1.63
2760,0,6.1864,6.0202,,6.3525,2.98e-04,1.62
2770,0,3.1293,3.8632,,2.3953,2.98e-04,1.61
2780,0,4.4538,5.6448,,3.2628,2.98e-04,1.60
2790,0,5.4154,7.4285,,3.4024,2.98e-04,1.58
2800,0,5.0139,7.3279,,2.6998,2.98e-04,1.57
2810,0,6.2802,5.0584,,7.5021,2.98e-04,1.55
2820,0,6.8924,7.1924,,6.5924,2.98e-04,1.54
2830,0,3.8845,5.5167,,2.2523,2.98e-04,1.53
2840,0,5.9541,6.4805,,5.4276,2.98e-04,1.52
2850,0,6.0933,6.7041,,5.4824,2.98e-04,1.51
2860,0,6.8969,6.1120,,7.6819,2.98e-04,1.50
2870,0,5.9653,8.3153,,3.6153,2.98e-04,1.49
2880,0,5.7902,7.5783,,4.0021,2.98e-04,1.48
2890,0,7.8044,8.9861,,6.6227,2.98e-04,1.46
2900,0,5.2139,7.3787,,3.0491,2.98e-04,1.45
2910,0,5.7226,5.5383,,5.9069,2.98e-04,1.44
2920,0,3.6045,5.0220,,2.1869,2.98e-04,1.43
2930,0,5.3555,7.8053,,2.9057,2.98e-04,1.42
2940,0,5.6172,7.7651,,3.4692,2.98e-04,1.41
2950,0,2.9710,4.1253,,1.8168,2.98e-04,1.40
2960,0,5.8985,6.7418,,5.0552,2.98e-04,1.39
2970,0,6.7502,6.9949,,6.5055,2.98e-04,1.38
2980,0,4.4186,6.0819,,2.7554,2.98e-04,1.38
2990,0,6.3693,8.3445,,4.3941,2.98e-04,1.37
3000,0,5.9189,7.1219,,4.7159,2.98e-04,1.36
3010,0,5.1852,7.5779,,2.7924,2.98e-04,1.35
3020,0,4.5545,4.5363,,4.5727,2.98e-04,1.34
3030,0,5.7837,6.9065,,4.6610,2.98e-04,1.33
3040,0,5.2965,7.5329,,3.0601,2.98e-04,1.32
3050,0,4.7999,7.2392,,2.3606,2.98e-04,1.31
3060,0,5.2369,7.0518,,3.4221,2.98e-04,1.31
3070,0,5.4456,6.4498,,4.4414,2.98e-04,1.30
3080,0,5.0073,6.1016,,3.9129,2.98e-04,1.29
3090,0,6.0785,6.9934,,5.1635,2.98e-04,1.29
3100,0,5.3026,7.3734,,3.2317,2.98e-04,1.28
3110,0,3.6138,4.9478,,2.2798,2.98e-04,1.27
3120,0,6.9215,6.7801,,7.0630,2.98e-04,1.27
3130,0,7.2135,7.1900,,7.2369,2.98e-04,1.26
3140,0,3.9925,5.3200,,2.6651,2.98e-04,1.25
3150,0,5.9621,6.3734,,5.5507,2.98e-04,1.25
3160,0,5.7378,6.5491,,4.9264,2.98e-04,1.24
3170,0,4.6644,6.1357,,3.1932,2.98e-04,1.23
3180,0,5.9406,6.6926,,5.1885,2.98e-04,1.23
3190,0,9.1497,6.2809,,12.0186,2.98e-04,1.22
3200,0,5.0121,4.8183,,5.2059,2.98e-04,1.21
3210,0,5.5643,7.6158,,3.5128,2.98e-04,1.21
3220,0,5.8385,6.6400,,5.0370,2.98e-04,1.20
3230,0,6.4865,8.3563,,4.6166,2.98e-04,1.19
3240,0,6.1058,7.6778,,4.5338,2.98e-04,1.18
3250,0,6.4836,6.6070,,6.3601,2.98e-04,1.17
3260,0,5.7789,6.8591,,4.6986,2.98e-04,1.17
3270,0,5.4573,7.9905,,2.9240,2.98e-04,1.16
3280,0,6.4657,7.5932,,5.3383,2.98e-04,1.16
3290,0,5.8088,6.6620,,4.9555,2.98e-04,1.15
3300,0,3.2786,4.3410,,2.2163,2.98e-04,1.15
3310,0,5.6607,6.0395,,5.2818,2.98e-04,1.14
3320,0,5.0516,5.7172,,4.3861,2.98e-04,1.14
3330,0,5.5833,7.7816,,3.3850,2.98e-04,1.13
3340,0,8.6809,12.8943,,4.4674,2.98e-04,1.13
3350,0,6.7860,7.5322,,6.0397,2.98e-04,1.13
3360,0,5.2767,7.3334,,3.2200,2.98e-04,1.12
3370,0,5.7549,6.1759,,5.3339,2.98e-04,1.12
3380,0,5.6463,5.9211,,5.3716,2.98e-04,1.11
3390,0,5.5584,5.9032,,5.2137,2.97e-04,1.11
3400,0,6.1972,7.9458,,4.4486,2.97e-04,1.10
3410,0,3.2618,4.4981,,2.0255,2.97e-04,1.10
3420,0,6.0559,6.9532,,5.1586,2.97e-04,1.09
3430,0,4.4389,7.1348,,1.7429,2.97e-04,1.09
3440,0,5.8396,7.9167,,3.7625,2.97e-04,1.09
3450,0,6.3718,7.5947,,5.1490,2.97e-04,1.08
3460,0,5.3251,7.4903,,3.1598,2.97e-04,1.08
3470,0,5.0756,6.3617,,3.7895,2.97e-04,1.07
3480,0,5.0775,7.4868,,2.6682,2.97e-04,1.07
3490,0,6.0448,5.7816,,6.3079,2.97e-04,1.07
3500,0,5.1166,6.2766,,3.9565,2.97e-04,1.06
3510,0,9.5355,7.5723,,11.4987,2.97e-04,1.06
3520,0,4.0870,5.2380,,2.9359,2.97e-04,1.06
3530,0,5.7431,6.8606,,4.6256,2.97e-04,1.05
3540,0,6.2664,7.7639,,4.7690,2.97e-04,1.05
3550,0,4.0188,5.0571,,2.9805,2.97e-04,1.05
3560,0,5.0595,7.3407,,2.7783,2.97e-04,1.04
3570,0,5.1617,6.1662,,4.1572,2.97e-04,1.04
3580,0,5.4231,6.8140,,4.0323,2.97e-04,1.04
3590,0,5.8542,6.1920,,5.5164,2.97e-04,1.03
3600,0,5.2937,7.2200,,3.3674,2.97e-04,1.03
3610,0,6.0211,7.5259,,4.5163,2.97e-04,1.03
3620,0,4.2048,5.6097,,2.7999,2.97e-04,1.02
3630,0,3.6767,4.9260,,2.4275,2.97e-04,1.02
3640,0,6.0807,5.0488,,7.1126,2.97e-04,1.02
3650,0,3.6513,5.2386,,2.0639,2.97e-04,1.01
3660,0,5.7406,6.9580,,4.5233,2.97e-04,1.01
3670,0,6.7463,7.7201,,5.7724,2.97e-04,1.01
3680,0,5.4885,4.8145,,6.1625,2.97e-04,1.00
3690,0,6.9941,8.8055,,5.1826,2.97e-04,1.00
3700,0,7.6891,6.4145,,8.9636,2.97e-04,1.00
3710,0,6.4258,6.4615,,6.3901,2.97e-04,0.99
3720,0,3.3649,3.9309,,2.7988,2.97e-04,0.99
3730,0,5.0638,5.9044,,4.2231,2.97e-04,0.99
3740,0,5.4524,7.8194,,3.0855,2.97e-04,0.99
3750,0,2.7071,4.0078,,1.4064,2.97e-04,0.98
3760,0,5.8826,7.5927,,4.1726,2.97e-04,0.98
3770,0,5.1446,5.8113,,4.4778,2.97e-04,0.98
3780,0,5.9439,5.7458,,6.1420,2.97e-04,0.98
3790,0,7.4899,7.5181,,7.4617,2.97e-04,0.97
3800,0,4.9075,5.5943,,4.2207,2.97e-04,0.97
3810,0,4.1427,5.0371,,3.2484,2.97e-04,0.97
3820,0,6.4133,5.5272,,7.2994,2.97e-04,0.97
3830,0,5.1107,7.1623,,3.0591,2.97e-04,0.96
3840,0,5.0525,7.4250,,2.6800,2.97e-04,0.96
3850,0,5.8935,6.7532,,5.0337,2.97e-04,0.96
3860,0,6.9622,8.1631,,5.7613,2.97e-04,0.95
3870,0,6.1892,5.0344,,7.3441,2.97e-04,0.95
3880,0,6.3644,7.7137,,5.0151,2.97e-04,0.95
3890,0,6.0475,6.1093,,5.9858,2.97e-04,0.95
3900,0,4.7569,7.0946,,2.4191,2.97e-04,0.95
3910,0,5.4044,6.5584,,4.2505,2.97e-04,0.94
3920,0,6.5252,5.7957,,7.2548,2.96e-04,0.94
3930,0,6.2648,8.4625,,4.0672,2.96e-04,0.94
3940,0,5.8004,6.4344,,5.1663,2.96e-04,0.94
3950,0,3.7131,5.1185,,2.3076,2.96e-04,0.93
3960,0,5.5274,7.4133,,3.6415,2.96e-04,0.93
3970,0,6.0235,6.2336,,5.8135,2.96e-04,0.93
3980,0,7.4110,8.9007,,5.9212,2.96e-04,0.93
3990,0,3.6182,5.0606,,2.1757,2.96e-04,0.93
4000,0,4.5086,6.1009,,2.9164,2.96e-04,0.92
4010,0,5.1069,7.1616,,3.0522,2.96e-04,0.92
4020,0,5.3135,7.6400,,2.9870,2.96e-04,0.92
4030,0,6.2976,5.8905,,6.7047,2.96e-04,0.92
4040,0,4.7768,7.1281,,2.4255,2.96e-04,0.92
4050,0,4.7753,6.8463,,2.7043,2.96e-04,0.91
4060,0,4.0927,5.8133,,2.3721,2.96e-04,0.91
4070,0,5.3261,6.7131,,3.9391,2.96e-04,0.91
4080,0,4.4986,4.5291,,4.4682,2.96e-04,0.91
4090,0,5.4855,6.6177,,4.3533,2.96e-04,0.91
4100,0,5.4012,7.6608,,3.1416,2.96e-04,0.90
4110,0,5.4966,7.6117,,3.3816,2.96e-04,0.90
4120,0,6.5068,6.5906,,6.4229,2.96e-04,0.90
4130,0,7.9617,5.9836,,9.9399,2.96e-04,0.90
4140,0,6.0506,8.0734,,4.0278,2.96e-04,0.90
4150,0,5.4773,7.5927,,3.3619,2.96e-04,0.89
4160,0,8.8149,9.3604,,8.2693,2.96e-04,0.89
4170,0,5.1230,5.9143,,4.3317,2.96e-04,0.89
4180,0,2.8254,4.0187,,1.6321,2.96e-04,0.89
4190,0,5.7986,7.6974,,3.8997,2.96e-04,0.89
4200,0,5.2703,7.4548,,3.0857,2.96e-04,0.89
4210,0,5.9580,7.3451,,4.5710,2.96e-04,0.88
4220,0,6.4349,7.0398,,5.8300,2.96e-04,0.88
4230,0,5.2033,5.8692,,4.5374,2.96e-04,0.88
4240,0,5.2723,7.0112,,3.5334,2.96e-04,0.88
4250,0,5.7317,6.5634,,4.9001,2.96e-04,0.88
4260,0,5.1830,7.6872,,2.6788,2.96e-04,0.88
4270,0,7.0007,4.8691,,9.1323,2.96e-04,0.87
4280,0,3.9803,4.6594,,3.3012,2.96e-04,0.87
4290,0,6.3881,7.4473,,5.3289,2.96e-04,0.87
4300,0,3.6837,5.3119,,2.0554,2.96e-04,0.87
4310,0,3.5606,5.1793,,1.9420,2.96e-04,0.87
4320,0,5.2853,6.8036,,3.7670,2.96e-04,0.87
4330,0,5.4295,7.4294,,3.4296,2.96e-04,0.86
4340,0,5.4201,7.1040,,3.7362,2.96e-04,0.86
4350,0,5.0239,6.7866,,3.2613,2.96e-04,0.86
4360,0,5.3371,5.8728,,4.8015,2.96e-04,0.86
