Epoch,Batch,Total_Loss,CE,KD,Phase,Mag,Mag_Mean,Mag_Std,Phase_Mean,Phase_Std
1,1590,8.559735298156738,8.559735298156738,0.0,0.0,0.0,1.2082927227020264,0.8288729786872864,1.5567948818206787,1.147336721420288
1,1600,8.547719955444336,8.547719955444336,0.0,0.0,0.0,1.210510015487671,0.8266951441764832,1.5609012842178345,1.1461178064346313
1,1610,8.799474716186523,8.799474716186523,0.0,0.0,0.0,1.2119412422180176,0.8249883055686951,1.5616083145141602,1.1453042030334473
1,1620,8.381611824035645,8.381611824035645,0.0,0.0,0.0,1.2103753089904785,0.8279091119766235,1.559408187866211,1.1468347311019897
1,1630,8.201793670654297,8.201793670654297,0.0,0.0,0.0,1.211743950843811,0.8263841867446899,1.5580203533172607,1.14594304561615
1,1640,8.574233055114746,8.574233055114746,0.0,0.0,0.0,1.2132010459899902,0.825197160243988,1.5588455200195312,1.1536850929260254
1,1650,8.140976905822754,8.140976905822754,0.0,0.0,0.0,1.2126535177230835,0.8268306851387024,1.5627548694610596,1.1490181684494019
1,1660,8.576349258422852,8.576349258422852,0.0,0.0,0.0,1.2139177322387695,0.8250823616981506,1.5595695972442627,1.1490553617477417
1,1670,7.86240291595459,7.86240291595459,0.0,0.0,0.0,1.211477518081665,0.8296046257019043,1.559619426727295,1.1485663652420044
1,1680,9.504124641418457,9.504124641418457,0.0,0.0,0.0,1.2199480533599854,0.8173554539680481,1.556380033493042,1.1467316150665283
1,1690,9.130961418151855,9.130961418151855,0.0,0.0,0.0,1.2186739444732666,0.8198065757751465,1.5562509298324585,1.1429834365844727
1,1700,7.841127872467041,7.841127872467041,0.0,0.0,0.0,1.2131145000457764,0.8290398120880127,1.5563377141952515,1.1429976224899292
1,1710,8.834667205810547,8.834667205810547,0.0,0.0,0.0,1.2171552181243896,0.8228272795677185,1.5508382320404053,1.1484606266021729
1,1720,7.599372863769531,7.599372863769531,0.0,0.0,0.0,1.2135586738586426,0.8299120664596558,1.555452585220337,1.1369670629501343
1,1730,9.274690628051758,9.274690628051758,0.0,0.0,0.0,1.2200276851654053,0.8200480341911316,1.5515568256378174,1.1394470930099487
1,1740,8.642210960388184,8.642210960388184,0.0,0.0,0.0,1.2152302265167236,0.8283865451812744,1.5509960651397705,1.138671636581421
1,1750,8.853281021118164,8.853281021118164,0.0,0.0,0.0,1.2162525653839111,0.8268995881080627,1.5471271276474,1.149348258972168
1,1760,9.26232624053955,9.26232624053955,0.0,0.0,0.0,1.222425937652588,0.8188461065292358,1.5534615516662598,1.1392585039138794
1,1770,8.304071426391602,8.304071426391602,0.0,0.0,0.0,1.217410683631897,0.8268150687217712,1.5459516048431396,1.1433061361312866
1,1780,7.144222736358643,7.144222736358643,0.0,0.0,0.0,1.2158803939819336,0.8299935460090637,1.5493489503860474,1.1326923370361328
1,1790,8.310093879699707,8.310093879699707,0.0,0.0,0.0,1.2183022499084473,0.8267517685890198,1.5494301319122314,1.1382672786712646
1,1800,8.1564302444458,8.1564302444458,0.0,0.0,0.0,1.2197544574737549,0.8257764577865601,1.5530831813812256,1.1380467414855957
1,1810,8.982967376708984,8.982967376708984,0.0,0.0,0.0,1.2241930961608887,0.8195390105247498,1.5584144592285156,1.137093424797058
1,1820,8.311271667480469,8.311271667480469,0.0,0.0,0.0,1.2228095531463623,0.8223364353179932,1.5597259998321533,1.1400558948516846
1,1830,7.864907264709473,7.864907264709473,0.0,0.0,0.0,1.2225642204284668,0.8232507109642029,1.561368465423584,1.140150785446167
1,1840,8.644887924194336,8.644887924194336,0.0,0.0,0.0,1.224361538887024,0.8216025233268738,1.560448408126831,1.1390620470046997
1,1850,8.38564395904541,8.38564395904541,0.0,0.0,0.0,1.2247730493545532,0.8213499188423157,1.561034917831421,1.1382555961608887
1,1860,7.4437384605407715,7.4437384605407715,0.0,0.0,0.0,1.2243438959121704,0.8226682543754578,1.5617544651031494,1.136932611465454
1,1870,8.259775161743164,8.259775161743164,0.0,0.0,0.0,1.225210428237915,0.8219388127326965,1.565419316291809,1.1396915912628174
1,1880,8.372604370117188,8.372604370117188,0.0,0.0,0.0,1.2269765138626099,0.8204779028892517,1.5646566152572632,1.1422438621520996
1,1890,7.2619242668151855,7.2619242668151855,0.0,0.0,0.0,1.224029541015625,0.8252496719360352,1.5561186075210571,1.1353622674942017
1,1900,9.228133201599121,9.228133201599121,0.0,0.0,0.0,1.238681435585022,0.8024120330810547,1.563482403755188,1.1302084922790527
1,1910,8.622426986694336,8.622426986694336,0.0,0.0,0.0,1.2276687622070312,0.8205550312995911,1.5589900016784668,1.1425670385360718
1,1920,8.221948623657227,8.221948623657227,0.0,0.0,0.0,1.2278938293457031,0.8210633397102356,1.555394172668457,1.140401005744934
1,1930,9.215517044067383,9.215517044067383,0.0,0.0,0.0,1.2357642650604248,0.8089576363563538,1.5589300394058228,1.1397895812988281
1,1940,8.65898323059082,8.65898323059082,0.0,0.0,0.0,1.2307707071304321,0.8175805807113647,1.5554511547088623,1.147742748260498
1,1950,7.882909297943115,7.882909297943115,0.0,0.0,0.0,1.2282642126083374,0.8219864368438721,1.5460128784179688,1.141379952430725
1,1960,7.924810886383057,7.924810886383057,0.0,0.0,0.0,1.2298386096954346,0.8207079172134399,1.5493533611297607,1.1359925270080566
1,1970,8.527862548828125,8.527862548828125,0.0,0.0,0.0,1.2317900657653809,0.8180908560752869,1.5523526668548584,1.14805269241333
1,1980,8.413592338562012,8.413592338562012,0.0,0.0,0.0,1.2327656745910645,0.8172832131385803,1.553750991821289,1.1387245655059814
1,1990,8.825443267822266,8.825443267822266,0.0,0.0,0.0,1.233815312385559,0.815940260887146,1.5525181293487549,1.1396808624267578
1,2000,9.110490798950195,9.110490798950195,0.0,0.0,0.0,1.237863540649414,0.8100377321243286,1.55208158493042,1.1353994607925415
1,2010,8.497650146484375,8.497650146484375,0.0,0.0,0.0,1.232550024986267,0.8192704319953918,1.5477882623672485,1.1374075412750244
1,2020,9.060276985168457,9.060276985168457,0.0,0.0,0.0,1.236555814743042,0.8129252791404724,1.5505702495574951,1.1276086568832397
1,2030,8.376171112060547,8.376171112060547,0.0,0.0,0.0,1.2327380180358887,0.819902241230011,1.5483410358428955,1.1381025314331055
1,2040,8.493555068969727,8.493555068969727,0.0,0.0,0.0,1.2319653034210205,0.8217238187789917,1.54669189453125,1.140616536140442
1,2050,8.33295726776123,8.33295726776123,0.0,0.0,0.0,1.232912302017212,0.8208487629890442,1.5476020574569702,1.1276081800460815
1,2060,9.22322940826416,9.22322940826416,0.0,0.0,0.0,1.2395159006118774,0.8109084963798523,1.5574641227722168,1.1265569925308228
1,2070,8.058601379394531,8.058601379394531,0.0,0.0,0.0,1.233591079711914,0.821105420589447,1.5513877868652344,1.1326581239700317
1,2080,8.38979434967041,8.38979434967041,0.0,0.0,0.0,1.235249400138855,0.8195109367370605,1.5487949848175049,1.1376128196716309
1,2090,8.520195007324219,8.520195007324219,0.0,0.0,0.0,1.236250877380371,0.8185526132583618,1.5502915382385254,1.1398688554763794
1,2100,8.971920013427734,8.971920013427734,0.0,0.0,0.0,1.2396663427352905,0.8131421804428101,1.555538296699524,1.1196036338806152
1,2110,6.542774677276611,6.542774677276611,0.0,0.0,0.0,1.2324802875518799,0.8252192735671997,1.546776294708252,1.1244029998779297
1,2120,8.024524688720703,8.024524688720703,0.0,0.0,0.0,1.236992359161377,0.8192949891090393,1.5515464544296265,1.1262898445129395
1,2130,8.112818717956543,8.112818717956543,0.0,0.0,0.0,1.2367258071899414,0.8201166987419128,1.5481390953063965,1.1332594156265259
1,2140,8.17406940460205,8.17406940460205,0.0,0.0,0.0,1.2373127937316895,0.8196851015090942,1.552253007888794,1.13388991355896
1,2150,8.35050106048584,8.35050106048584,0.0,0.0,0.0,1.2379701137542725,0.8188378810882568,1.5486432313919067,1.132363200187683
1,2160,7.6648478507995605,7.6648478507995605,0.0,0.0,0.0,1.2387489080429077,0.8188260197639465,1.5515358448028564,1.1307603120803833
1,2170,8.880383491516113,8.880383491516113,0.0,0.0,0.0,1.245990514755249,0.8072144985198975,1.5535192489624023,1.1238409280776978
1,2180,8.166029930114746,8.166029930114746,0.0,0.0,0.0,1.2417036294937134,0.8151918649673462,1.5504825115203857,1.1269497871398926
1,2190,8.513321876525879,8.513321876525879,0.0,0.0,0.0,1.2446969747543335,0.8111281394958496,1.5508877038955688,1.1285936832427979
1,2200,8.083783149719238,8.083783149719238,0.0,0.0,0.0,1.2420716285705566,0.8167644739151001,1.5500552654266357,1.1222326755523682
1,2210,8.286149978637695,8.286149978637695,0.0,0.0,0.0,1.2431392669677734,0.8154412508010864,1.5505304336547852,1.1283806562423706
1,2220,8.802874565124512,8.802874565124512,0.0,0.0,0.0,1.2478431463241577,0.8082824945449829,1.5618486404418945,1.1184191703796387
